"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AT BR CH CN DE EG FR GB HK IT JP LU NL PT RU SA SG US VG VI"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,,1825,1776,1710,1647,1693,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,,1645,1705,1720,1786,1929,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,,1738,1808,1939,2037,2137,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,,3081,3196,3369,3486,3560,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,,6728,6967,7132,7338,7477,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,,2845,2922,3009,3129,3241,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,,519,503,501,507,521,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"China","CN","Official estimates","E",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",,,,,1331,1400,1438,1239,1598,,"State-owned units, urban collective-owned units and other ownership units. December. Urban areas. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",16750.2,17203.3,17556.7,17856.2,18118.6,18717.4,19341.7,20443.6,21723.8,22507,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",4684.4,5000.5,4901.5,4800.4,5250.1,5820.5,5816.4,6208.9,6744.2,6965,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",122.6,96.7,109.1,113.4,161.2,137.7,157.6,161.8,144.8,151,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",47.5,47.4,59.5,44.5,32,32,29,53.3,35.5,37,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",2207.6,2048.2,2115,2070.7,1976.9,2085.1,2229.7,2380.8,2412.2,2567,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",207,209.2,210.2,241.8,228.7,218.5,245.3,250.4,282.3,297,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",1320.1,1358.6,1348.4,1315.1,1341,1399.5,1649.8,1822.9,2078.1,2268,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",2020.2,2006.9,2125.6,2302.7,2161.1,2252,2141.2,2171.9,2307,2387,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",299.6,269,324.7,337.3,291.3,334.4,366.4,411.4,370.8,462,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",1060.2,1126,1142.2,1132.9,1145.3,1171.4,1322.7,1357.3,1452.4,1575,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",185.2,185.6,199.4,219.5,199.9,195.8,169.2,175,194.9,166,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",273,313.4,337.9,342.4,347.2,355.1,400.5,431.8,451.7,448,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",1631.7,1825.1,1886.8,1945.5,2025.1,1926.2,1849.5,1901.7,1974.5,1890,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",1764.5,1790.4,1819.8,1962.7,1969.1,1845.5,1908.2,1969.9,2079.8,2042,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",531.1,532.2,566.5,594.5,545.6,503.3,503.3,545.5,573.1,583,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",356.5,342.7,353.9,379.5,408.8,404.5,464.8,507.5,538.8,574,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",38,49.3,52.8,51.9,33.8,34.4,52.6,45,51.6,66,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Q Extra¬Territorial Organizations and Bodies","17_",,,,,,,2.7,2.5,1,3,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","X Not classifiable by economic activity","18_",0.9,1.9,3.4,1.4,1.5,1.5,34.3,46.2,34.1,26,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",13611,13958.5,14361.1,14550.7,14651.7,14936.4,15592.7,16559.4,17089.5,18041,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",3688.1,3722.5,3883.6,3888.2,3898.4,4061.8,4071.2,4529.7,4587.7,4932,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",117.1,96.7,108.8,112.2,159.3,136.5,156.7,160.5,144.2,150,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",46.4,45.7,58.1,41.3,30,31.3,27.3,49.5,34.8,35,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",1897.8,1870.2,1835.6,1786.5,1810.7,1898.7,2077.7,2188.3,2190.4,2365,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",188.3,191.3,194.8,220.1,208.6,203.1,227.1,229.2,245.9,277,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",1299.8,1332.2,1323.2,1279.7,1313.1,1377.3,1634.7,1806.9,2051.5,2243,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",1741.8,1803.2,1903.2,2050.4,1941.4,2032.8,1951.8,1964.6,2048.8,2124,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
"Egypt","EG","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",257.2,257.4,271.4,287.2,276.5,320.2,357.4,394.5,358.5,451,"Persons aged 15 to 64 years. Excluding armed forces. May and November. ",
