"INTERNATIONAL LABOUR ORGANIZATION Geneva"
"LABORSTA Labour Statistics Database"
"Copyright International Labour Organization 1998-2014"
""
"Selection:","Years: 1999-2008"
"","Country(ies): AD AE AF AG AI AL AM AN AO AR AS AT AU AW AZ BA BB BD BE BF BG BH BI BJ BM BN BO BR BS BT BW BY BZ C1 CA CD CF CG CH CI CK CL CM CN CO CR CS CU CV CY CZ D1 D2 D3 DE DJ DK DM DO DZ E1 EC EE EG EH ER ES ET FI FJ FK FO FR GA GB GD GE GF GG GH GI GL GM GN GP GQ GR GT GU GW GY HK HN HR HT HU ID IE IL IM IN IQ IR IS IT JE JG JM JO JP KE KG KH KI KM KN KP KR KS KW KY KZ LA LB LC LI LK LR LS LT LU LV LY M1 M2 M3 MA MC MD ME MG MH MK ML MM MN MO MP MQ MR MS MT MU MV MW MX MY MZ NA NC NE NF NG NI NL NO NP NR NU NZ OM PA PE PF PG PH PK PL PM PR PS PT PW PY QA RE RO RS RU RW SA SB SC SD SE SG SH SI SK SL SM SN SO SR ST SU SV SY SZ T1 T2 TC TD TG TH TJ TK TL TM TN TO TR TT TV TW TZ UA UG US UY UZ VC VE VG VI VN VU WF WS Y1 Y2 Y3 YE ZA ZM ZW"
"","Group of topics: Main statistics (annual) "
"","Table: 2B Total employment, by economic activity (Thousands)"
"","Extracted on 12/05/2014"


COUNTRY,CODE COUNTRY,SOURCE,CODE SOURCE,SOURCE_ID,SUBJECT,CODE SUBJECT,TYPE OF DATA,CODE TYPE OF DATA,WORKER COVERAGE,CODE WORKER COVERAGE,SEX,CODE SEX,TABLE,CODE TABLE,CLASSIFICATION,CODE CLASSIFICATION,SUB-CLASSIFICATION,CODE SUB-CLASSIFICATION,D1999,D2000,D2001,D2002,D2003,D2004,D2005,D2006,D2007,D2008,NOTES,
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","F Construction","06_",,,,,,,,,,190,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","G Wholesale and retail trade; repair of motor vehicles and motorcycles","07_",,,,,,,,,,1575,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","H Transportation and storage","08_",,,,,,,,,,391.7,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","I Accommodation and food service activities","09_",,,,,,,,,,410.2,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","J Information and communication","10_",,,,,,,,,,212.3,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","K Financial and insurance activities","11_",,,,,,,,,,477.1,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","L Real estate activities","12_",,,,,,,,,,190.7,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","M Professional, scientific and technical activities","13_",,,,,,,,,,596.5,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","N Administrative and support service activities","14_",,,,,,,,,,407.9,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","O Public administration and defence; compulsory social security","15_",,,,,,,,,,1359.5,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","P Education","16_",,,,,,,,,,1194.2,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","Q Human health and social work activities","17_",,,,,,,,,,2485.5,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","R Arts, entertainment and recreation","18_",,,,,,,,,,145.7,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","S Other service activities","19_",,,,,,,,,,457.3,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","T Activities of households as employers; undifferentiated goods¬ and services-producing activities o","20_",,,,,,,,,,480.7,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","U Activities of extraterritorial organizations and bodies","21_",,,,,,,,,,10.1,"Persons aged 15 years and over. ",
"France","FR","Labour force survey","BA",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.4","I4","X Not classifiable by economic activity","22_",,,,,,,,,,321.8,"Persons aged 15 years and over. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,87.843,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,4.398,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,,3.85,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,,0.3,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,,7.134,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,,0.55,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,,7.773,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,,11.471,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,,7.643,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,5.693,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,1.532,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,3.679,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,18.06,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,6.061,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,4.228,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,3.412,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Total men and women","2A","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,2.059,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,53.396,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,3.353,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","B Fishing","02_",,,,3.077,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","C Mining and Quarrying","03_",,,,0.28,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","D Manufacturing","04_",,,,4.775,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","E Electricity, Gas and Water Supply","05_",,,,0.462,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","F Construction","06_",,,,7.394,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","G Wholesale and Retail Trade; Repair of Motor Vehicles, Motorcycles and Personal and Household Goods","07_",,,,6.757,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","H Hotels and Restaurants","08_",,,,3.26,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","I Transport, Storage and Communications","09_",,,,3.691,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","J Financial Intermediation","10_",,,,0.642,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","K Real Estate, Renting and Business Activities","11_",,,,2.219,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","L Public Administration and Defence; Compulsory Social Security","12_",,,,11.811,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","M Education","13_",,,,2.198,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","N Health and Social Work","14_",,,,1.294,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","O Other Community,Social and Personal Service Activities","15_",,,,1.785,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Men","2B","Total employment, by economic activity","2B","ISIC-Rev.3","I3","P Households with Employed Persons","16_",,,,0.398,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","Total","00_",,,,34.447,,,,,,,"Persons aged 15 years and over. November. ",
"French Polynesia","PF","Population census","A",,"Total employment","2E","Not used","2X","Total coverage","21","Women","2C","Total employment, by economic activity","2B","ISIC-Rev.3","I3","A Agriculture, Hunting and Forestry","01_",,,,1.045,,,,,,,"Persons aged 15 years and over. November. ",
